fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,class
5.658971620264436,-2.9994891588070884,0.32,9.0,0.046,56.0,245.0,0.9955,3.25,0.5,10.4,6,1
6.9,-1.7695063827991488,0.35,1.0,0.052,35.0,146.0,0.993,3.45,0.44,10.0,6,1
3.3339868391206204,-0.23942890702761155,0.39,8.7,0.051,32.0,141.0,0.9961,3.38,0.53,10.5,6,1
4.136443887599225,0.27,0.48,1.1,0.047,17.0,132.0,0.9914,3.19,0.49,11.6,6,1
8.410567042361768,-0.20573788677160215,0.36,2.0,0.033,37.0,114.0,0.9906,3.1,0.71,,7,1
8.5,0.24,0.39,10.4,0.044,20.0,142.0,0.9974,3.2,0.53,10.0,6,1
8.3,4.046492819137628,0.34,1.1,0.042,7.0,47.0,0.9934,3.47,0.4,10.2,6,1
7.4,0.25,0.36,2.05,0.05,31.0,100.0,0.992,3.19,0.44,10.8,6,1
6.2,-0.11828987289662307,0.34,1.5,0.045,43.0,117.0,0.9939,3.42,0.51,9.0,6,1
5.8,5.835624515604756,0.2,14.95,0.044,22.0,179.0,0.9962,3.37,0.37,10.2,5,1
7.3,0.28,0.43,1.7,0.08,21.0,123.0,0.9905,3.19,0.42,12.8,5,1
6.5,0.39,0.23,5.4,0.051,25.0,149.0,0.9934,3.24,0.35,,5,1
7.0,-0.9672688320363174,0.32,1.2,0.053,38.0,138.0,0.9906,3.13,0.28,11.2,6,1
7.3,1.519308120779677,0.39,17.95,0.057,45.0,149.0,0.9999,3.21,0.36,8.6,5,1
3.9630042556559335,0.24,0.39,17.95,0.057,45.0,149.0,0.9999,3.21,0.36,8.6,5,1
6.7,3.295940582983491,0.39,2.5,0.172,63.0,158.0,0.9937,3.11,0.36,9.4,6,1
6.7,3.825456914135035,0.39,2.9,0.173,63.0,157.0,0.9937,3.1,0.34,9.4,6,1
9.220853000958746,0.31,0.26,7.4,0.069,28.0,160.0,0.9954,3.13,0.46,,6,1
6.6,4.17561665228644,0.27,1.4,0.057,33.0,152.0,0.9934,3.22,0.56,9.5,6,1
4.711101859090739,0.23,0.26,1.4,0.06,33.0,154.0,0.9934,3.24,0.56,9.5,6,1
3.7608985824540575,0.18,0.31,1.4,0.058,38.0,167.0,0.9931,3.16,0.53,10.0,7,1
6.2,0.45,0.26,4.4,0.063,63.0,206.0,0.994,3.27,0.52,9.8,4,1
4.616572560920316,0.46,0.25,4.4,0.066,62.0,207.0,0.9939,3.25,0.52,9.8,5,1
7.0,0.31,0.26,7.4,0.069,28.0,160.0,0.9954,3.13,0.46,9.8,6,1
6.9,0.19,0.35,5.0,0.067,32.0,150.0,0.995,3.36,0.48,9.8,5,1
7.2,-0.6260352226404038,0.31,1.6,0.062,31.0,173.0,0.9917,3.35,0.44,11.7,6,1
7.610121575268917,0.2335322191752421,0.29,1.1,0.068,39.0,124.0,0.9914,3.34,0.58,11.0,7,1
5.367940214206942,0.16,0.33,1.1,0.057,21.0,82.0,0.991,3.32,0.46,10.9,7,1
6.502630354998395,-7.258267699691027,0.35,1.0,0.045,39.0,108.0,0.9911,3.31,0.35,,6,1
8.888622385508253,-0.3880301158016822,0.59,0.9,0.147,38.0,132.0,0.993,3.05,0.38,9.1,6,1
6.9,3.523762533789945,0.35,1.3,0.039,29.0,191.0,0.9908,3.13,0.52,11.0,6,1
7.2,0.21,0.34,11.9,0.043,37.0,213.0,0.9962,3.09,0.5,9.6,6,1
9.247264354850845,2.880509439567648,0.26,12.4,0.048,50.0,147.0,0.9972,3.3,0.36,8.9,6,1
6.6,0.38,0.15,4.6,0.044,25.0,78.0,0.9931,3.11,0.38,10.2,6,1
6.469714074231708,0.2,0.36,1.2,0.038,44.0,111.0,0.9926,3.36,0.34,9.9,6,1
3.667333953271524,0.22,0.24,4.9,0.092,30.0,123.0,0.9951,3.03,0.46,8.6,6,1
6.228283436767549,-0.06946136303024425,0.26,12.4,0.048,50.0,147.0,0.9972,3.3,0.36,,6,1
7.0,0.47,0.07,1.1,0.035,17.0,151.0,0.991,3.02,0.34,10.5,5,1
6.6,5.477418328789873,0.15,4.6,0.044,25.0,78.0,0.9931,3.11,0.38,10.2,6,1
8.611948758312215,0.24,0.27,1.4,0.038,31.0,122.0,0.9927,3.15,0.46,,6,1
6.2,0.35,0.03,1.2,0.064,29.0,120.0,0.9934,3.22,0.54,9.1,5,1
6.4,-0.8920158530344211,0.24,6.4,0.04,27.0,124.0,0.9903,3.22,0.49,12.6,7,1
6.7,0.25,0.13,1.2,0.041,81.0,174.0,0.992,3.14,0.42,9.8,5,1
2.3178240820841483,0.23,0.31,2.1,0.046,30.0,96.0,0.9926,3.33,0.64,10.7,8,1
4.728175108977245,0.24,0.29,10.1,0.05,21.0,105.0,0.9962,3.13,0.35,9.5,5,1
6.2,0.27,0.43,7.8,0.056,48.0,244.0,0.9956,3.1,0.51,9.0,6,1
4.642439312111177,0.3,0.23,4.6,0.061,50.5,238.5,0.9958,3.32,0.6,,5,1
6.0,0.27,0.28,4.8,0.063,31.0,201.0,0.9964,3.69,0.71,10.0,5,1
8.6,0.23,0.46,1.0,0.054,9.0,72.0,0.9941,2.95,0.49,9.1,6,1
6.07653343383887,-1.9184194720596985,0.31,2.1,0.046,30.0,96.0,0.9926,3.33,0.64,10.7,8,1
7.4,0.24,0.29,10.1,0.05,21.0,105.0,0.9962,3.13,0.35,9.5,5,1
7.1,0.18,0.36,1.4,0.043,31.0,87.0,0.9898,3.26,0.37,,7,1
7.0,0.32,0.34,1.3,0.042,20.0,69.0,0.9912,3.31,0.65,12.0,7,1
7.4,0.18,0.3,8.8,0.064,26.0,103.0,0.9961,2.94,0.56,9.3,5,1
6.7,-0.8644852056791072,0.28,5.4,0.06,21.0,105.0,0.9949,3.27,0.37,9.0,5,1
6.8,0.22,0.31,1.4,0.053,34.0,114.0,0.9929,3.39,0.77,10.6,6,1
7.1,-3.167395074508346,0.34,16.0,0.05,51.0,166.0,0.9985,3.21,0.6,9.2,6,1
7.1,2.2071850951106096,0.2,6.1,0.063,47.0,164.0,0.9946,3.17,0.42,10.0,5,1
7.3,0.22,0.3,8.2,0.047,42.0,207.0,0.9966,3.33,0.46,9.5,6,1
4.816898289119642,1.2954454348258273,0.61,11.8,0.045,54.0,155.0,0.9974,3.11,0.45,8.7,5,1
9.221122175290699,2.2699383391191548,0.62,11.8,0.044,52.0,152.0,0.9975,3.12,0.46,,6,1
2.384600395624748,-0.8531134557936341,0.63,11.0,0.044,55.0,156.0,0.9974,3.09,0.44,8.7,6,1
6.8,0.25,0.31,13.3,0.05,69.0,202.0,0.9972,3.22,0.48,9.7,6,1
7.1,0.43,0.61,11.8,0.045,54.0,155.0,0.9974,3.11,0.45,8.7,5,1
7.1,0.44,0.62,11.8,0.044,52.0,152.0,0.9975,3.12,0.46,,6,1
2.4608439084167264,0.21578106198223931,0.63,11.0,0.044,55.0,156.0,0.9974,3.09,0.44,8.7,6,1
6.1,0.27,0.43,7.5,0.049,65.0,243.0,0.9957,3.12,0.47,9.0,5,1
6.9,-6.295256170226723,0.33,1.7,0.035,47.0,136.0,0.99,3.26,0.4,,7,1
5.898333565465613,0.21,0.33,1.8,0.034,48.0,136.0,0.9899,3.25,0.41,12.6,7,1
7.5,0.17,0.32,1.7,0.04,51.0,148.0,0.9916,3.21,0.44,11.5,7,1
7.1,1.3886766539331414,0.29,12.4,0.044,62.0,240.0,0.9969,3.04,0.42,9.2,6,1
6.0,0.34,0.66,15.9,0.046,26.0,164.0,0.9979,3.14,0.5,8.8,6,1
8.07304158758043,0.5615243651789483,0.36,1.2,0.034,15.0,80.0,0.9913,2.95,0.36,11.4,7,1
9.8,0.36,0.46,10.5,0.038,4.0,83.0,0.9956,2.89,0.3,10.1,4,1
6.0,-2.961582984480394,0.66,15.9,0.046,26.0,164.0,0.9979,3.14,0.5,8.8,6,1
7.4,0.25,0.37,13.5,0.06,52.0,192.0,0.9975,3.0,0.44,,5,1
7.1,0.12,0.32,9.6,0.054,64.0,162.0,0.9962,3.4,0.41,9.4,5,1
6.0,0.21,0.24,12.1,0.05,55.0,164.0,0.997,3.34,0.39,9.4,5,1
3.136068381425689,0.305,0.4,18.9,0.059,44.0,170.0,1.0,2.99,0.46,,5,1
7.4,-0.06397259625979224,0.37,13.5,0.06,52.0,192.0,0.9975,3.0,0.44,9.1,5,1
7.3,0.13,0.32,14.4,0.051,34.0,109.0,0.9974,3.2,0.35,,6,1
7.1,0.12,0.32,9.6,0.054,64.0,162.0,0.9962,3.4,0.41,9.4,5,1
5.279753472057305,-0.5435479062105013,0.35,16.5,0.04,60.0,171.0,0.999,3.16,0.59,9.1,6,1
7.1,5.5229358050224775,0.35,16.5,0.04,60.0,171.0,0.999,3.16,0.59,9.1,6,1
6.9,-2.853380904383413,0.28,1.3,0.051,37.0,187.0,0.9927,3.27,0.6,,5,1
5.296868547742732,1.1642785366001067,0.54,8.5,0.082,64.0,163.0,0.9959,2.89,0.39,,6,1
7.2,0.27,0.46,18.75,0.052,45.0,255.0,1.0,3.04,0.52,8.9,5,1
6.020106158933563,0.31,0.5,13.3,0.056,68.0,195.0,0.9982,3.01,0.47,9.2,5,1
6.7,0.41,0.34,9.2,0.049,29.0,150.0,0.9968,3.22,0.51,9.1,5,1
6.7,0.41,0.34,9.2,0.049,29.0,150.0,0.9968,3.22,0.51,9.1,5,1
5.955644449867874,-2.787305058035082,0.0,1.5,0.065,8.0,103.0,0.994,3.63,0.4,,4,1
6.0,0.31,0.24,3.3,0.041,25.0,143.0,0.9914,3.31,0.44,11.3,6,1
5.015263346729315,-1.5336203322108108,0.4,1.7,0.035,16.0,85.0,0.9911,3.19,0.42,,6,1
7.2,1.1404568610766908,0.5,13.3,0.056,68.0,195.0,0.9982,3.01,0.47,9.2,5,1
7.3,-0.3140889725893347,0.48,13.3,0.06,57.0,196.0,0.9982,3.04,0.5,9.2,5,1
5.9,0.342027431359331,0.04,5.7,0.046,21.0,87.0,0.9934,3.22,0.51,10.2,5,1
12.23350890002482,0.24,0.32,12.2,0.054,42.0,138.0,0.9984,3.01,0.54,8.8,5,1
8.864613919200718,0.16,0.31,6.85,0.059,31.0,131.0,0.9952,3.29,0.34,9.7,5,1
6.9,1.188166324695909,0.28,5.0,0.058,14.0,146.0,0.9952,3.29,0.36,,6,1
6.4,-1.3510687135956734,0.47,1.6,0.092,40.0,158.0,0.9928,3.21,0.36,,6,1
6.7,0.19,0.36,1.1,0.026,63.0,143.0,0.9912,3.27,0.48,,6,1
4.9786594380760345,3.0424396044463196,0.23,7.0,0.033,29.0,126.0,0.994,3.14,0.42,10.5,5,1
6.783534480102719,0.24,0.32,7.6,0.038,48.0,203.0,0.9958,3.45,0.54,9.7,7,1
6.1,0.3,0.56,2.8,0.044,47.0,179.0,0.9924,3.3,0.57,10.9,7,1
6.472045955816815,0.3,0.56,2.7,0.046,46.0,184.0,0.9924,3.31,0.57,10.9,6,1
9.344164423493343,0.26,0.25,10.4,0.02,7.0,57.0,0.994,3.39,0.37,10.6,5,1
6.5,0.24,0.32,7.6,0.038,48.0,203.0,0.9958,3.45,0.54,,7,1
4.698852713250947,0.425,0.4,13.1,0.038,59.0,241.0,0.9979,3.23,0.57,9.0,5,1
6.6,0.24,0.27,15.8,0.035,46.0,188.0,0.9982,3.24,0.51,9.2,5,1
9.10201609316172,0.27,0.22,8.1,0.034,55.0,203.0,0.9961,3.19,0.52,8.9,5,1
6.7,0.27,0.31,15.7,0.036,44.0,179.0,0.9979,3.26,0.56,9.6,5,1
8.2,0.23,0.4,1.2,0.027,36.0,121.0,0.992,3.12,0.38,,6,1
7.1,0.37,0.67,10.5,0.045,49.0,155.0,0.9975,3.16,0.44,8.7,5,1
6.9255634273474325,-0.7264392297128148,0.36,1.9,0.035,30.0,96.0,0.9917,3.15,0.54,10.8,7,1
8.1,0.28,0.39,1.9,0.029,18.0,79.0,0.9923,3.23,0.52,11.8,6,1
6.3,0.31,0.34,2.2,0.045,20.0,77.0,0.9927,3.3,0.43,,5,1
11.574699549346299,0.37,0.67,10.5,0.045,49.0,155.0,0.9975,3.16,0.44,,5,1
11.772674357918223,-0.08266638465771511,0.4,1.2,0.039,38.0,107.0,0.992,3.21,0.54,10.8,6,1
9.0909379137778,1.2939338237635667,0.41,4.3,0.036,24.0,99.0,0.9947,3.18,0.53,9.7,6,1
8.1,0.8810006034945046,0.4,2.0,0.037,19.0,87.0,0.9921,3.12,0.54,11.2,6,1
6.3,0.255,0.37,1.1,0.04,37.0,114.0,0.9905,3.0,0.39,10.9,6,1
5.6,0.16,0.27,1.4,0.044,53.0,168.0,0.9918,3.28,0.37,10.1,6,1
6.4,0.595,0.14,5.2,0.058,15.0,97.0,0.9951,3.38,0.36,9.0,4,1
6.3,2.272683773628558,0.33,4.6,0.034,19.0,80.0,0.9917,3.38,0.58,12.0,7,1
6.9,1.2008932044541156,0.3,4.1,0.054,23.0,116.0,0.994,2.99,0.38,,6,1
7.9,0.22,0.38,8.0,0.043,46.0,152.0,0.9934,3.12,0.32,11.5,7,1
7.6,0.18,0.46,10.2,0.055,58.0,135.0,0.9968,3.14,0.43,9.9,6,1
6.113152136951818,0.25,0.3,4.1,0.054,23.0,116.0,0.994,2.99,0.38,9.4,6,1
7.2,1.5870919846685236,0.41,1.2,0.048,41.0,97.0,0.9919,3.14,0.45,10.4,5,1
8.2,-0.7461175424954252,0.4,7.5,0.049,12.0,76.0,0.9966,3.06,0.84,9.7,6,1
8.919817729038368,0.24,0.42,14.0,0.066,48.0,198.0,0.9979,2.89,0.42,,6,1
7.4,0.24,0.42,14.0,0.066,48.0,198.0,0.9979,2.89,0.42,,6,1
5.558649918618501,-2.8863132942565617,0.24,1.5,0.036,38.0,124.0,0.9898,3.29,0.42,,7,1
5.2,0.44,0.04,1.4,0.036,43.0,119.0,0.9894,3.36,0.33,12.1,8,1
5.2,0.44,0.04,1.4,0.036,43.0,119.0,0.9894,3.36,0.33,12.1,8,1
6.1,0.32,0.24,1.5,0.036,38.0,124.0,0.9898,3.29,0.42,,7,1
11.440921317935006,0.22,0.56,14.5,0.055,27.0,159.0,0.998,2.98,0.4,9.1,5,1
6.535410234531036,0.36,0.3,4.8,0.049,14.0,85.0,0.9932,3.28,0.39,,5,1
6.183072102461489,0.24,0.42,14.0,0.066,48.0,198.0,0.9979,2.89,0.42,8.9,6,1
5.321154741778223,0.24,0.35,13.1,0.05,64.0,205.0,0.997,3.15,0.5,9.5,5,1
3.360893244403878,0.23,0.36,13.0,0.051,72.0,177.0,0.9972,3.16,0.49,9.8,5,1
10.069677384279968,0.27,0.46,8.7,0.048,39.0,197.0,0.9974,3.14,0.59,9.6,6,1
6.7,0.46,0.18,2.4,0.034,25.0,98.0,0.9896,3.08,0.44,12.6,7,1
5.039966392081492,-3.992916708258581,0.31,8.95,0.055,20.0,151.0,0.9968,3.08,0.54,9.3,5,1
13.094444756563242,-4.592130442926899,0.48,9.85,0.034,5.0,110.0,0.9958,2.87,0.29,10.0,5,1
7.1,0.3,0.46,1.5,0.066,29.0,133.0,0.9906,3.12,0.54,12.7,6,1
7.9,5.478180153187828,0.45,1.5,0.045,17.0,96.0,0.9917,3.13,0.39,,6,1
7.6,0.48,0.37,0.8,0.037,4.0,100.0,0.9902,3.03,0.39,11.4,4,1
6.3,0.22,0.43,4.55,0.038,31.0,130.0,0.9918,3.35,0.33,11.5,7,1
7.5,0.27,0.31,17.7,0.051,33.0,173.0,0.999,3.09,0.64,10.2,5,1
6.9,0.23,0.4,7.5,0.04,50.0,151.0,0.9927,3.11,0.27,11.4,6,1
7.2,0.32,0.47,5.1,0.044,19.0,65.0,0.991,3.03,0.41,12.6,4,1
5.9,0.23,0.3,12.9,0.054,57.0,170.0,0.9972,3.28,0.39,9.4,5,1
6.0,0.67,0.07,1.2,0.06,9.0,108.0,0.9931,3.11,0.35,8.7,4,1
2.5211948379952807,-6.388320232682377,0.32,5.5,0.049,41.0,176.0,0.995,3.19,0.68,,6,1
6.4,3.9111704969313066,0.31,5.5,0.048,42.0,173.0,0.9951,3.19,0.66,9.3,6,1
7.4817243469197505,0.34,0.15,1.2,0.053,61.0,183.0,0.9936,3.09,0.43,,5,1
6.8,0.28,0.4,22.0,0.048,48.0,167.0,1.001,2.93,0.5,8.7,5,1
10.35067127549236,0.27,0.4,14.0,0.05,64.0,227.0,0.9979,3.18,0.58,9.6,6,1
0.3432588061290911,-2.202607033892419,0.56,11.9,0.043,64.0,226.0,0.997,3.02,0.63,9.3,5,1
12.854796631376558,0.29,0.56,11.9,0.043,66.0,230.0,0.9972,3.02,0.63,9.3,5,1
6.7,0.24,0.41,9.4,0.04,49.0,166.0,0.9954,3.12,0.61,9.9,6,1
4.624144408405672,0.3,0.23,4.2,0.038,42.0,119.0,0.9924,3.15,0.5,11.0,5,1
6.8,0.53,0.35,3.8,0.034,26.0,109.0,0.9906,3.26,0.57,12.7,8,1
6.5,0.28,0.28,8.5,0.047,54.0,210.0,0.9962,3.09,0.54,8.9,4,1
7.023286146486417,0.28,0.28,8.5,0.052,55.0,211.0,0.9962,3.09,0.55,,6,1
6.8,0.28,0.4,22.0,0.048,48.0,167.0,1.001,2.93,0.5,,5,1
8.514347676549031,0.28,0.36,8.0,0.045,28.0,123.0,0.9928,3.02,0.37,11.4,6,1
8.778387168346661,0.15,0.34,5.1,0.055,34.0,125.0,0.9942,3.36,0.42,9.6,5,1
6.4,3.849322916359414,0.44,3.6,0.2,75.0,181.0,0.9942,3.02,0.41,9.1,5,1
6.4,0.3,0.45,3.5,0.197,76.0,180.0,0.9942,3.02,0.39,9.1,6,1
7.2216518147790465,-6.317620083746349,0.44,3.6,0.197,75.0,183.0,0.9942,3.01,0.38,9.1,5,1
6.8,0.26,0.24,7.8,0.052,54.0,214.0,0.9961,3.13,0.47,8.9,5,1
10.092153751119103,0.32,0.24,13.1,0.05,52.0,204.0,0.998,3.1,0.49,,5,1
6.8,-0.4452817056498477,0.24,7.8,0.052,54.0,214.0,0.9961,3.13,0.47,,5,1
6.8,4.632073209075804,0.26,16.1,0.049,55.0,196.0,0.9984,3.15,0.5,9.3,5,1
7.1,2.459628690426745,0.24,13.1,0.05,52.0,204.0,0.998,3.1,0.49,8.8,5,1
6.9,-0.4717963820723752,0.32,13.2,0.05,53.0,236.0,0.9973,3.2,0.5,9.6,5,1
8.357212138765437,0.26,0.34,13.9,0.034,39.0,134.0,0.9949,3.33,0.53,,6,1
5.8,-5.548931904585445,0.35,2.3,0.053,36.0,114.0,0.9924,3.28,0.5,10.2,4,1
6.4,-3.7574655664527956,0.5,11.6,0.042,45.0,153.0,0.9972,3.15,0.43,8.8,5,1
7.0,0.16,0.32,8.3,0.045,38.0,126.0,0.9958,3.21,0.34,,5,1
15.48264342009691,4.607441289678138,0.88,6.2,0.049,20.0,124.0,0.9968,2.99,0.51,9.9,4,1
6.8,0.57,0.29,2.2,0.04,15.0,77.0,0.9938,3.32,0.74,10.2,5,1
6.1,0.4,0.31,0.9,0.048,23.0,170.0,0.993,3.22,0.77,9.5,6,1
7.166982628563791,0.245,0.25,9.7,0.032,12.0,68.0,0.994,3.31,0.34,,5,1
12.69390655964926,0.18,0.38,1.4,0.038,35.0,111.0,0.9918,3.32,0.59,11.2,7,1
7.0,-0.8847236037611769,0.32,8.3,0.045,38.0,126.0,0.9958,3.21,0.34,9.2,5,1
6.7,0.13,0.29,5.3,0.051,31.0,122.0,0.9944,3.44,0.37,9.7,6,1
8.903236520712968,0.25,0.25,1.4,0.03,35.0,105.0,0.9912,3.3,0.44,11.1,7,1
5.8,0.044527689759682076,0.24,9.2,0.044,55.0,152.0,0.9961,3.31,0.38,9.4,5,1
7.5,0.27,0.36,7.0,0.036,45.0,164.0,0.9939,3.03,0.33,11.0,5,1
5.8,0.26,0.24,9.2,0.044,55.0,152.0,0.9961,3.31,0.38,9.4,5,1
5.7,0.28,0.24,17.5,0.044,60.0,167.0,0.9989,3.31,0.44,,5,1
7.5,0.23,0.36,7.0,0.036,43.0,161.0,0.9938,3.04,0.32,11.0,5,1
7.5,1.1206053141078924,0.36,7.0,0.036,45.0,164.0,0.9939,3.03,0.33,11.0,5,1
7.2,0.685,0.21,9.5,0.07,33.0,172.0,0.9971,3.0,0.55,9.1,6,1
6.2,0.25,0.25,1.4,0.03,35.0,105.0,0.9912,3.3,0.44,11.1,7,1
6.5,0.19,0.3,0.8,0.043,33.0,144.0,0.9936,3.42,0.39,,6,1
6.3,-3.4135167392626684,0.22,1.8,0.046,31.0,140.0,0.9929,3.39,0.54,10.4,6,1
7.1,0.24,0.41,17.8,0.046,39.0,145.0,0.9998,3.32,0.39,8.7,5,1
0.9827496226952128,0.17,0.32,2.4,0.048,41.0,200.0,0.9938,3.5,0.5,9.7,6,1
7.1,1.4718705395205371,0.32,10.3,0.041,66.0,272.0,0.9969,3.17,0.52,9.1,6,1
6.4,0.17,0.32,2.4,0.048,41.0,200.0,0.9938,3.5,0.5,,6,1
7.1,0.24,0.41,17.8,0.046,39.0,145.0,0.9998,3.32,0.39,,5,1
6.8,0.64,0.08,9.7,0.062,26.0,142.0,0.9972,3.37,0.46,8.9,4,1
8.3,0.28,0.4,7.8,0.041,38.0,194.0,0.9976,3.34,0.51,9.6,6,1
8.2,-0.988846442007018,0.39,7.8,0.039,49.0,208.0,0.9976,3.31,0.51,9.5,6,1
7.2,0.23,0.38,14.3,0.058,55.0,194.0,0.9979,3.09,0.44,9.0,6,1
15.033308035163525,0.23,0.38,14.3,0.058,55.0,194.0,0.9979,3.09,0.44,9.0,6,1
5.4769676745683435,0.23,0.38,14.3,0.058,55.0,194.0,0.9979,3.09,0.44,9.0,6,1
11.686632045605204,0.23,0.38,14.3,0.058,55.0,194.0,0.9979,3.09,0.44,9.0,6,1
6.8803803293583154,1.4011083567266223,0.32,13.2,0.044,54.0,221.0,0.9972,3.27,0.5,9.6,6,1
7.0,0.26,0.59,1.4,0.037,40.0,120.0,0.9918,3.34,0.41,11.1,7,1
6.2,0.25,0.21,15.55,0.039,28.0,159.0,0.9982,3.48,0.64,9.6,6,1
7.3,0.32,0.23,13.7,0.05,49.0,197.0,0.9985,3.2,0.46,8.7,5,1
10.88327077280774,0.31,0.26,7.8,0.031,23.0,90.0,0.9944,3.13,0.5,10.4,5,1
7.1,0.21,0.37,2.4,0.026,23.0,100.0,0.9903,3.15,0.38,,7,1
4.734563267402618,-1.4941527616111023,0.34,2.7,0.047,64.5,218.5,0.9934,3.3,0.58,9.7,6,1
6.9,0.4,0.56,11.2,0.043,40.0,142.0,0.9975,3.14,0.46,8.7,5,1
7.977233629268763,-4.539348180183472,0.36,2.0,0.038,20.0,249.5,0.9923,3.37,0.79,11.3,6,1
6.8,0.21,0.27,2.1,0.03,26.0,139.0,0.99,3.16,0.61,,7,1
5.040428363816783,0.2,0.27,1.4,0.031,12.0,77.0,0.9905,3.25,0.36,10.9,7,1
5.6,0.19,0.26,1.4,0.03,12.0,76.0,0.9905,3.25,0.37,,7,1
6.1,-0.8721175954360516,0.14,10.4,0.037,18.0,119.0,0.996,3.38,0.45,10.0,5,1
5.9,2.1323328513240054,0.28,4.6,0.053,40.0,199.0,0.9964,3.72,0.7,10.0,4,1
13.237009334769667,0.26,0.21,16.2,0.074,41.0,197.0,0.998,3.02,0.5,9.8,3,1
6.9,0.4,0.56,11.2,0.043,40.0,142.0,0.9975,3.14,0.46,8.7,5,1
5.8,0.24,0.44,3.5,0.029,5.0,109.0,0.9913,3.53,0.43,11.7,3,1
5.8,0.24,0.39,1.5,0.054,37.0,158.0,0.9932,3.21,0.52,9.3,6,1
6.7,0.26,0.39,1.1,0.04,45.0,147.0,0.9935,3.32,0.58,9.6,8,1
6.3,0.35,0.3,5.7,0.035,8.0,97.0,0.9927,3.27,0.41,11.0,7,1
7.616004502251028,0.35,0.3,5.7,0.035,8.0,97.0,0.9927,3.27,0.41,11.0,7,1
9.207827923904699,0.23,0.39,1.8,0.032,23.0,118.0,0.9912,3.32,0.5,11.8,6,1
-0.692230614419211,0.36,0.38,0.9,0.037,3.0,75.0,0.9904,3.28,0.34,,4,1
6.643281960634124,1.2971802672311075,0.35,5.4,0.048,36.0,108.0,0.9939,3.32,0.42,10.2,6,1
6.9,0.29,0.4,19.45,0.043,36.0,156.0,0.9996,2.93,0.47,8.9,5,1
6.9,0.3727926020041805,0.4,8.2,0.036,15.0,95.0,0.9944,3.17,0.33,10.2,5,1
7.2,0.29,0.4,13.6,0.045,66.0,231.0,0.9977,3.08,0.59,,6,1
6.2,0.24,0.35,1.2,0.038,22.0,167.0,0.9912,3.1,0.48,10.6,6,1
6.9,0.29,0.4,19.45,0.043,36.0,156.0,0.9996,2.93,0.47,8.9,5,1
6.9,0.32,0.26,8.3,0.053,32.0,180.0,0.9965,3.25,0.51,9.2,6,1
5.3,3.2743955590310283,0.07,6.9,0.043,34.0,149.0,0.9944,3.34,0.57,9.7,5,1
6.531654905174888,-0.02578203763267961,0.07,7.1,0.044,34.0,145.0,0.9945,3.34,0.57,9.7,6,1
5.4,0.7588289420456524,0.07,7.0,0.045,36.0,147.0,0.9944,3.34,0.57,9.7,6,1
6.9,-1.1193006390811766,0.26,8.3,0.053,32.0,180.0,0.9965,3.25,0.51,9.2,6,1
5.8708447193191216,0.6,0.07,7.0,0.044,33.0,147.0,0.9944,3.33,0.58,9.7,5,1
5.8,0.25,0.26,13.1,0.051,44.0,148.0,0.9972,3.29,0.38,9.3,5,1
6.6,3.449853930260366,0.3,5.1,0.057,30.0,123.0,0.9949,3.24,0.38,9.0,5,1
7.0,0.29,0.54,10.7,0.046,59.0,234.0,0.9966,3.05,0.61,,5,1
6.6,1.0645856431652936,0.41,8.9,0.046,51.0,169.0,0.9954,3.14,0.57,9.8,6,1
6.7,-1.4708743305201162,0.41,9.1,0.044,50.0,166.0,0.9954,3.14,0.58,9.8,6,1
10.583471641153551,0.26,0.4,1.1,0.042,9.0,60.0,0.9915,2.89,0.5,10.6,5,1
5.702287264587636,-4.147089239583413,0.34,1.2,0.044,14.0,67.0,0.9919,3.05,0.47,10.6,4,1
7.0,0.3,0.49,4.7,0.036,17.0,105.0,0.9916,3.26,0.68,12.4,7,1
7.0,0.24,0.36,2.8,0.034,22.0,112.0,0.99,3.19,0.38,12.6,8,1
6.1,3.62488382469498,0.58,5.0,0.039,36.0,114.0,0.9909,3.3,0.6,12.3,8,1
6.8,-1.7921951535539198,0.37,5.1,0.047,46.0,201.0,0.9938,3.08,0.65,,4,1
6.7,0.556193057468641,0.3,15.6,0.054,51.0,196.0,0.9982,3.19,0.49,9.3,5,1
7.1,7.407799049433713,0.24,15.4,0.055,46.0,198.0,0.9988,3.12,0.49,8.8,5,1
7.446361315103892,0.32,0.25,7.2,0.056,47.0,180.0,0.9961,3.08,0.47,8.8,5,1
10.043680293244975,0.28,0.33,15.7,0.053,51.0,190.0,0.9978,3.22,0.51,9.7,6,1
0.3639329896639296,0.23,0.39,14.2,0.058,49.0,192.0,0.9979,2.98,0.48,9.0,7,1
8.968051504915024,2.6345286251999265,0.39,14.2,0.058,49.0,192.0,0.9979,2.98,0.48,9.0,7,1
7.2,0.23,0.39,14.2,0.058,49.0,192.0,0.9979,2.98,0.48,9.0,7,1
7.2,5.063448766480974,0.39,14.2,0.058,49.0,192.0,0.9979,2.98,0.48,9.0,7,1
4.898345522019341,0.15,0.31,5.8,0.041,53.0,155.0,0.9945,3.52,0.46,10.5,6,1
7.4,-1.3343744376234459,0.42,19.8,0.066,53.0,195.0,1.0,2.96,0.44,,5,1
6.2,0.28,0.22,7.3,0.041,26.0,157.0,0.9957,3.44,0.64,9.8,7,1
